Day,Second,Value
0,16281,4.42922e+305
0,16282,4.8153e+305
0,16283,4.64888e+305
0,16284,4.19871e+305
0,16285,4.55736e+305
0,16286,4.95921e+305
0,16287,4.76556e+305
0,16288,4.89494e+305
0,16289,4.72948e+305
0,16290,4.91505e+305
0,16291,4.88442e+305
0,16292,5.14626e+305
0,16293,5.34034e+305
0,16294,5.12601e+305
0,16295,4.95785e+305
0,16296,5.20726e+305
0,16297,5.3696e+305
0,16298,5.20511e+305
0,16299,5.14365e+305
0,16300,5.15527e+305
0,16301,5.20429e+305
0,16302,4.8456e+305
0,16303,4.58182e+305
0,16304,4.48947e+305
0,16305,4.62234e+305
0,16306,4.75809e+305
0,16307,4.76539e+305
0,16308,4.75249e+305
0,16309,4.6392e+305
0,16310,4.2452e+305
0,16311,4.05443e+305
0,16312,4.35071e+305
0,16313,4.4015e+305
0,16314,4.54619e+305
0,16315,4.30671e+305
0,16316,4.14215e+305
0,16317,4.04379e+305
0,16318,4.42178e+305
0,16319,4.69027e+305
0,16320,4.57317e+305
0,16321,4.36978e+305
0,16322,4.53585e+305
0,16323,4.39958e+305
0,16324,4.21667e+305
0,16325,3.89342e+305
0,16326,3.67331e+305
0,16327,3.63487e+305
0,16328,3.39083e+305
0,16329,3.40634e+305
0,16330,3.53812e+305
0,16331,3.50243e+305
0,16332,3.76552e+305
0,16333,3.80489e+305
0,16334,3.48516e+305
0,16335,3.32583e+305
0,16336,3.64536e+305
0,16337,3.29993e+305
0,16338,3.62742e+305
0,16339,3.54172e+305
0,16340,3.2502e+305
0,16341,3.4696e+305
0,16342,3.71148e+305
0,16343,4.06445e+305
0,16344,4.29266e+305
0,16345,4.22144e+305
0,16346,3.85905e+305
0,16347,3.77761e+305
0,16348,4.03155e+305
0,16349,3.70192e+305
0,16350,3.53992e+305
0,16351,3.26525e+305
0,16352,3.43338e+305
0,16353,3.32542e+305
0,16354,3.57954e+305
0,16355,3.29397e+305
0,16356,3.01515e+305
0,16357,3.13434e+305
0,16358,2.89374e+305
0,16359,2.87997e+305
0,16360,2.84163e+305
0,16361,2.61654e+305
0,16362,2.57736e+305
0,16363,2.5983e+305
0,16364,2.78593e+305
0,16365,2.78855e+305
0,16366,2.71159e+305
0,16367,2.80693e+305
0,16368,2.74662e+305
0,16369,2.6337e+305
0,16370,2.77864e+305
0,16371,2.57103e+305
0,16372,2.51201e+305
0,16373,2.61531e+305
0,16374,2.57894e+305
0,16375,2.40878e+305
0,16376,2.17291e+305
0,16377,1.98315e+305
0,16378,1.79039e+305
0,16379,1.80969e+305
0,16380,1.71408e+305
0,16381,1.59346e+305
0,16382,1.5618e+305
0,16383,1.49733e+305
0,16384,1.59406e+305
0,16385,1.45103e+305
0,16386,1.40879e+305
0,16387,1.50264e+305
0,16388,1.38146e+305
0,16389,1.41458e+305
0,16390,1.5369e+305
0,16391,1.6857e+305
0,16392,1.74889e+305
0,16393,1.73497e+305
0,16394,1.57618e+305
0,16395,1.43915e+305
0,16396,1.34703e+305
0,16397,1.38194e+305
0,16398,1.38922e+305
0,16399,1.33141e+305
0,16400,1.3182e+305
0,16401,1.23712e+305
0,16402,1.12158e+305
0,16403,1.20386e+305
0,16404,1.25951e+305
0,16405,1.22695e+305
0,16406,1.22831e+305
0,16407,1.16256e+305
0,16408,1.10584e+305
0,16409,1.01035e+305
0,16410,1.00977e+305
0,16411,9.25543e+304
0,16412,8.9958e+304
0,16413,9.37283e+304
0,16414,9.14988e+304
0,16415,9.73791e+304
0,16416,9.47465e+304
0,16417,9.37969e+304
0,16418,9.01848e+304
0,16419,8.15904e+304
0,16420,8.12473e+304
0,16421,7.39212e+304
0,16422,7.03252e+304
0,16423,6.46524e+304
0,16424,7.01106e+304
0,16425,7.53404e+304
0,16426,8.17441e+304
0,16427,8.6893e+304
0,16428,9.12636e+304
0,16429,9.86337e+304
0,16430,1.02831e+305
0,16431,9.78864e+304
0,16432,9.68203e+304
0,16433,8.8897e+304
0,16434,9.01795e+304
0,16435,8.14204e+304
0,16436,8.08867e+304
0,16437,7.44919e+304
0,16438,7.88079e+304
0,16439,7.63543e+304
0,16440,7.98036e+304
0,16441,8.22544e+304
0,16442,7.64162e+304
0,16443,7.86218e+304
0,16444,7.81495e+304
0,16445,7.42216e+304
0,16446,7.80857e+304
0,16447,7.17305e+304
0,16448,6.52104e+304
0,16449,6.53755e+304
0,16450,6.12952e+304
0,16451,5.98547e+304
0,16452,6.1617e+304
0,16453,6.48843e+304
0,16454,6.46335e+304
0,16455,6.97233e+304
0,16456,6.46959e+304
0,16457,6.02408e+304
0,16458,6.56849e+304
0,16459,7.069e+304
0,16460,6.40838e+304
0,16461,6.38477e+304
0,16462,6.51355e+304
0,16463,6.29228e+304
0,16464,6.27292e+304
0,16465,5.85054e+304
0,16466,6.12159e+304
0,16467,5.83187e+304
0,16468,5.77118e+304
0,16469,5.55257e+304
0,16470,6.07434e+304
0,16471,5.68628e+304
0,16472,5.84394e+304
0,16473,6.39797e+304
0,16474,6.22898e+304
0,16475,6.75818e+304
0,16476,6.45022e+304
0,16477,6.59512e+304
0,16478,6.58269e+304
0,16479,7.24088e+304
0,16480,7.81585e+304
0,16481,8.38719e+304
0,16482,9.03234e+304
0,16483,8.74227e+304
0,16484,9.39545e+304
0,16485,8.6354e+304
0,16486,9.2896e+304
0,16487,9.04217e+304
0,16488,8.27463e+304
0,16489,7.49229e+304
0,16490,7.67673e+304
0,16491,7.93689e+304
0,16492,8.29185e+304
0,16493,9.00655e+304
0,16494,8.79712e+304
0,16495,9.04195e+304
0,16496,9.2759e+304
0,16497,9.4902e+304
0,16498,9.51824e+304
0,16499,8.98162e+304
0,16500,8.69547e+304
0,16501,9.15812e+304
0,16502,8.92296e+304
0,16503,8.81866e+304
0,16504,8.49277e+304
0,16505,8.18429e+304
0,16506,8.71985e+304
0,16507,9.14003e+304
0,16508,9.56209e+304
0,16509,1.04432e+305
0,16510,1.09516e+305
0,16511,1.15076e+305
0,16512,1.1081e+305
0,16513,1.11894e+305
0,16514,1.13392e+305
0,16515,1.15891e+305
0,16516,1.07964e+305
0,16517,1.09905e+305
0,16518,1.05038e+305
0,16519,1.01502e+305
0,16520,1.09069e+305
0,16521,1.10602e+305
0,16522,1.13701e+305
0,16523,1.15477e+305
0,16524,1.07798e+305
0,16525,1.08479e+305
0,16526,1.03993e+305
0,16527,1.12545e+305
0,16528,1.01383e+305
0,16529,9.36305e+304
0,16530,8.78444e+304
0,16531,8.4331e+304
0,16532,7.98208e+304
0,16533,7.76779e+304
0,16534,7.86504e+304
0,16535,7.76037e+304
0,16536,8.09316e+304
0,16537,7.33129e+304
0,16538,7.67601e+304
0,16539,7.61695e+304
0,16540,7.5388e+304
0,16541,7.4685e+304
0,16542,6.96132e+304
0,16543,7.33823e+304
0,16544,7.31661e+304
0,16545,7.06706e+304
0,16546,6.55648e+304
0,16547,6.76671e+304
0,16548,6.54232e+304
0,16549,6.24823e+304
0,16550,6.77406e+304
0,16551,6.32259e+304
0,16552,6.26548e+304
0,16553,6.88696e+304
0,16554,7.37212e+304
0,16555,7.85242e+304
0,16556,8.44624e+304
0,16557,9.25304e+304
0,16558,8.96824e+304
0,16559,9.10059e+304
0,16560,8.41167e+304
0,16561,7.80033e+304
0,16562,7.38692e+304
0,16563,6.78102e+304
0,16564,6.89135e+304
0,16565,6.31116e+304
0,16566,5.95384e+304
0,16567,5.78255e+304
0,16568,5.26329e+304
0,16569,5.24713e+304
0,16570,4.73152e+304
0,16571,4.87226e+304
0,16572,4.55339e+304
0,16573,4.75691e+304
0,16574,4.93455e+304
0,16575,5.34647e+304
0,16576,4.89858e+304
0,16577,5.37794e+304
0,16578,5.29111e+304
0,16579,5.55614e+304
0,16580,5.19564e+304
0,16581,5.0452e+304
0,16582,5.27994e+304
0,16583,5.17435e+304
0,16584,5.1252e+304
0,16585,5.51482e+304
0,16586,5.89139e+304
0,16587,5.72093e+304
0,16588,5.26626e+304
0,16589,5.03942e+304
0,16590,4.55151e+304
0,16591,4.36504e+304
0,16592,4.43948e+304
0,16593,4.86542e+304
0,16594,5.03838e+304
0,16595,5.20441e+304
0,16596,4.83454e+304
0,16597,4.46099e+304
0,16598,4.6911e+304
0,16599,4.75256e+304
0,16600,5.14904e+304
0,16601,5.35809e+304
0,16602,5.03646e+304
0,16603,4.90521e+304
0,16604,5.33476e+304
0,16605,5.7733e+304
0,16606,6.13308e+304
0,16607,6.30351e+304
0,16608,6.43715e+304
0,16609,6.77894e+304
0,16610,6.92567e+304
0,16611,7.28987e+304
0,16612,7.33964e+304
0,16613,6.62845e+304
0,16614,7.0327e+304
0,16615,7.45708e+304
0,16616,7.31998e+304
0,16617,7.42769e+304
0,16618,7.69086e+304
0,16619,7.09989e+304
0,16620,6.41862e+304
0,16621,5.92644e+304
0,16622,6.47537e+304
0,16623,7.06555e+304
0,16624,7.65842e+304
0,16625,7.07584e+304
0,16626,7.26384e+304
0,16627,7.7448e+304
0,16628,8.11465e+304
0,16629,8.19064e+304
0,16630,7.78281e+304
0,16631,7.98458e+304
0,16632,7.48737e+304
0,16633,7.80487e+304
0,16634,7.48806e+304
0,16635,7.48154e+304
0,16636,8.02993e+304
0,16637,8.40321e+304
0,16638,7.79892e+304
0,16639,8.15455e+304
0,16640,8.64846e+304
0,16641,9.34643e+304
0,16642,9.65147e+304
0,16643,9.99876e+304
0,16644,9.63051e+304
0,16645,1.01408e+305
0,16646,1.07094e+305
0,16647,1.02198e+305
0,16648,9.33453e+304
0,16649,9.41038e+304
0,16650,8.58636e+304
0,16651,7.97467e+304
0,16652,7.19209e+304
0,16653,6.68204e+304
0,16654,7.22491e+304
0,16655,6.70865e+304
0,16656,6.93741e+304
0,16657,6.67458e+304
0,16658,6.2622e+304
0,16659,5.96541e+304
0,16660,6.16476e+304
0,16661,5.75598e+304
0,16662,5.97434e+304
0,16663,6.16036e+304
0,16664,6.49499e+304
0,16665,6.7249e+304
0,16666,7.12094e+304
0,16667,7.64761e+304
0,16668,7.39707e+304
0,16669,8.13469e+304
0,16670,7.77485e+304
0,16671,8.24979e+304
0,16672,7.61281e+304
0,16673,8.2644e+304
0,16674,7.46292e+304
0,16675,8.08666e+304
0,16676,8.44944e+304
0,16677,9.28565e+304
0,16678,9.99579e+304
0,16679,1.06317e+305
0,16680,1.03016e+305
0,16681,1.03151e+305
0,16682,9.6513e+304
0,16683,1.03715e+305
0,16684,9.52813e+304
0,16685,1.00626e+305
0,16686,9.11413e+304
0,16687,8.30218e+304
0,16688,7.86569e+304
0,16689,7.61704e+304
0,16690,7.53426e+304
0,16691,7.47574e+304
0,16692,7.85076e+304
0,16693,7.96775e+304
0,16694,8.10726e+304
0,16695,8.38461e+304
0,16696,8.83288e+304
0,16697,8.0407e+304
0,16698,7.67922e+304
0,16699,7.62926e+304
0,16700,7.97456e+304
0,16701,7.59213e+304
0,16702,7.34616e+304
0,16703,7.62779e+304
0,16704,7.32889e+304
0,16705,6.72885e+304
0,16706,6.73733e+304
0,16707,6.64969e+304
0,16708,6.53493e+304
0,16709,6.41461e+304
0,16710,7.04043e+304
0,16711,6.79406e+304
0,16712,6.74468e+304
0,16713,7.3533e+304
0,16714,7.56204e+304
0,16715,7.59192e+304
0,16716,7.05481e+304
0,16717,7.75369e+304
0,16718,7.78248e+304
0,16719,8.33677e+304
0,16720,8.39991e+304
0,16721,8.66106e+304
0,16722,8.48845e+304
0,16723,8.47324e+304
0,16724,9.12018e+304
0,16725,9.64045e+304
0,16726,9.27291e+304
0,16727,8.73871e+304
0,16728,9.4029e+304
0,16729,9.25033e+304
0,16730,9.40752e+304
0,16731,9.17041e+304
0,16732,8.27644e+304
0,16733,8.33886e+304
0,16734,8.47288e+304
0,16735,7.86828e+304
0,16736,7.12241e+304
0,16737,7.53642e+304
0,16738,7.90395e+304
0,16739,8.26587e+304
0,16740,8.93051e+304
0,16741,9.06241e+304
0,16742,8.76734e+304
0,16743,7.9944e+304
0,16744,7.85401e+304
0,16745,7.80345e+304
0,16746,8.49182e+304
0,16747,9.17223e+304
0,16748,9.75842e+304
0,16749,9.20208e+304
0,16750,1.00422e+305
0,16751,1.06914e+305
0,16752,1.14194e+305
0,16753,1.03205e+305
0,16754,9.32722e+304
0,16755,1.0077e+305
0,16756,9.7558e+304
0,16757,9.99042e+304
0,16758,1.00291e+305
0,16759,1.03162e+305
0,16760,1.03223e+305
0,16761,9.87188e+304
0,16762,9.11854e+304
0,16763,8.88916e+304
0,16764,9.37282e+304
0,16765,8.72447e+304
0,16766,9.36176e+304
0,16767,8.93534e+304
0,16768,8.0478e+304
0,16769,7.85774e+304
0,16770,7.54215e+304
0,16771,7.48672e+304
0,16772,7.33499e+304
0,16773,6.61934e+304
0,16774,6.02721e+304
0,16775,6.46094e+304
0,16776,6.41469e+304
0,16777,6.19064e+304
0,16778,6.52028e+304
0,16779,6.51069e+304
0,16780,5.97281e+304
0,16781,5.47359e+304
0,16782,5.46633e+304
0,16783,5.37023e+304
0,16784,5.06659e+304
0,16785,5.08761e+304
0,16786,4.73952e+304
0,16787,4.77472e+304
0,16788,4.40481e+304
0,16789,4.67803e+304
0,16790,4.52802e+304
0,16791,4.37439e+304
0,16792,4.21781e+304
0,16793,4.04771e+304
0,16794,4.43666e+304
0,16795,4.03841e+304
0,16796,4.04093e+304
0,16797,4.21142e+304
0,16798,4.30067e+304
0,16799,4.29014e+304
0,16800,4.25316e+304
0,16801,4.58882e+304
0,16802,4.4467e+304
0,16803,4.541e+304
0,16804,4.10277e+304
0,16805,3.7719e+304
0,16806,4.07937e+304
0,16807,3.67144e+304
0,16808,3.31716e+304
0,16809,3.25651e+304
0,16810,3.21469e+304
0,16811,3.18241e+304
0,16812,3.29295e+304
0,16813,3.49134e+304
0,16814,3.81366e+304
0,16815,4.1432e+304
0,16816,4.12517e+304
0,16817,3.7665e+304
0,16818,3.64146e+304
0,16819,3.99456e+304
0,16820,4.10065e+304
0,16821,4.06552e+304
0,16822,3.70752e+304
0,16823,3.76529e+304
0,16824,3.5371e+304
0,16825,3.68962e+304
0,16826,3.97428e+304
0,16827,4.3028e+304
0,16828,4.25012e+304
0,16829,4.1631e+304
0,16830,4.02154e+304
0,16831,3.95531e+304
0,16832,4.1949e+304
0,16833,4.58132e+304
0,16834,4.40457e+304
0,16835,4.54277e+304
0,16836,4.95634e+304
0,16837,5.31027e+304
0,16838,4.78616e+304
0,16839,4.38273e+304
0,16840,4.23308e+304
0,16841,4.29292e+304
0,16842,4.0051e+304
0,16843,3.92022e+304
0,16844,4.00436e+304
0,16845,4.09463e+304
0,16846,4.02996e+304
0,16847,3.73342e+304
0,16848,3.78328e+304
0,16849,3.43249e+304
0,16850,3.21168e+304
0,16851,2.98785e+304
0,16852,3.27056e+304
0,16853,3.45293e+304
0,16854,3.39052e+304
0,16855,3.50826e+304
0,16856,3.65407e+304
0,16857,3.36784e+304
0,16858,3.40266e+304
0,16859,3.61919e+304
0,16860,3.92465e+304
0,16861,3.71239e+304
0,16862,3.97629e+304
0,16863,4.36531e+304
0,16864,4.58281e+304
0,16865,4.38672e+304
0,16866,4.74445e+304
0,16867,4.32062e+304
0,16868,4.29878e+304
0,16869,4.46908e+304
0,16870,4.02345e+304
0,16871,4.23142e+304
0,16872,4.1088e+304
0,16873,4.03749e+304
0,16874,4.21442e+304
0,16875,4.28134e+304
0,16876,4.47388e+304
0,16877,4.71341e+304
0,16878,4.70707e+304
0,16879,4.86558e+304
0,16880,5.33594e+304
0,16881,5.13679e+304
0,16882,5.57528e+304
0,16883,5.38986e+304
0,16884,5.47404e+304
0,16885,5.72697e+304
0,16886,6.27686e+304
0,16887,5.67094e+304
0,16888,5.82552e+304
0,16889,6.0861e+304
0,16890,6.45262e+304
0,16891,6.9247e+304
0,16892,6.25507e+304
0,16893,6.54916e+304
0,16894,5.97295e+304
0,16895,6.0011e+304
0,16896,5.42357e+304
0,16897,5.46732e+304
0,16898,5.62973e+304
0,16899,5.53381e+304
0,16900,5.44957e+304
0,16901,5.78844e+304
0,16902,5.65877e+304
0,16903,5.3959e+304
0,16904,5.47787e+304
0,16905,5.78002e+304
0,16906,5.85646e+304
0,16907,6.19747e+304
0,16908,6.74924e+304
0,16909,6.7809e+304
0,16910,7.02799e+304
0,16911,7.44125e+304
0,16912,7.0794e+304
0,16913,7.52264e+304
0,16914,7.73114e+304
0,16915,8.45394e+304
0,16916,7.88685e+304
0,16917,7.30591e+304
0,16918,6.63924e+304
0,16919,6.50546e+304
0,16920,6.21594e+304
0,16921,6.48011e+304
0,16922,6.06243e+304
0,16923,6.07978e+304
0,16924,6.17545e+304
0,16925,5.97283e+304
0,16926,6.3135e+304
0,16927,6.41968e+304
0,16928,5.93845e+304
0,16929,6.28831e+304
0,16930,6.51573e+304
0,16931,7.08765e+304
0,16932,7.64905e+304
0,16933,8.04775e+304
0,16934,8.03881e+304
0,16935,8.28591e+304
0,16936,8.48452e+304
0,16937,8.81022e+304
0,16938,8.5725e+304
0,16939,8.54016e+304
0,16940,7.84502e+304
0,16941,8.6017e+304
0,16942,9.06818e+304
0,16943,8.67406e+304
0,16944,8.07585e+304
0,16945,8.6239e+304
0,16946,8.40008e+304
0,16947,7.58502e+304
0,16948,7.97343e+304
0,16949,7.68304e+304
0,16950,8.08641e+304
0,16951,8.2921e+304
0,16952,7.74833e+304
0,16953,7.19208e+304
0,16954,7.17064e+304
0,16955,7.63954e+304
0,16956,7.18461e+304
0,16957,6.88959e+304
0,16958,7.18916e+304
0,16959,6.79581e+304
0,16960,7.34722e+304
0,16961,7.76182e+304
0,16962,7.07696e+304
0,16963,7.15985e+304
0,16964,6.71054e+304
0,16965,7.00139e+304
0,16966,7.66073e+304
0,16967,7.8029e+304
0,16968,8.08645e+304
0,16969,8.87324e+304
0,16970,9.13957e+304
0,16971,8.58236e+304
0,16972,9.37385e+304
0,16973,1.00917e+305
0,16974,9.4919e+304
0,16975,9.65876e+304
0,16976,9.95611e+304
0,16977,9.78879e+304
0,16978,9.85617e+304
0,16979,9.70853e+304
0,16980,8.92729e+304
0,16981,8.8612e+304
0,16982,8.76475e+304
0,16983,9.1373e+304
0,16984,9.48069e+304
0,16985,8.69474e+304
0,16986,9.35391e+304
0,16987,9.45332e+304
0,16988,9.97298e+304
0,16989,1.01338e+305
0,16990,9.85937e+304
0,16991,9.03224e+304
0,16992,9.21257e+304
0,16993,8.79251e+304
0,16994,9.2547e+304
0,16995,9.14919e+304
0,16996,8.78216e+304
0,16997,9.08335e+304
0,16998,9.85858e+304
0,16999,1.07406e+305
0,17000,1.17347e+305
0,17001,1.14877e+305
0,17002,1.0778e+305
0,17003,1.00037e+305
0,17004,1.03547e+305
0,17005,1.0122e+305
0,17006,9.55641e+304
0,17007,9.4887e+304
0,17008,9.58739e+304
0,17009,9.7906e+304
0,17010,1.06503e+305
0,17011,1.0912e+305
0,17012,1.06693e+305
0,17013,9.71375e+304
0,17014,8.84291e+304
0,17015,8.01651e+304
0,17016,8.19341e+304
0,17017,7.93172e+304
0,17018,8.24591e+304
0,17019,8.02941e+304
0,17020,8.44522e+304
0,17021,9.08112e+304
0,17022,9.72581e+304
0,17023,9.45936e+304
0,17024,9.44778e+304
0,17025,8.51037e+304
0,17026,8.57259e+304
0,17027,8.55305e+304
0,17028,8.4293e+304
0,17029,8.40541e+304
0,17030,9.10771e+304
0,17031,9.76075e+304
0,17032,9.46256e+304
0,17033,1.01085e+305
0,17034,1.10777e+305
0,17035,1.00076e+305
0,17036,9.72346e+304
0,17037,9.72572e+304
0,17038,8.76075e+304
0,17039,8.31395e+304
0,17040,8.57721e+304
0,17041,7.85278e+304
0,17042,7.32952e+304
0,17043,7.61306e+304
0,17044,8.24834e+304
0,17045,8.63876e+304
0,17046,8.49195e+304
0,17047,9.20348e+304
0,17048,8.92034e+304
0,17049,9.75969e+304
0,17050,9.50928e+304
0,17051,9.20687e+304
0,17052,8.8718e+304
0,17053,8.54586e+304
0,17054,8.46459e+304
0,17055,9.11612e+304
0,17056,9.32685e+304
0,17057,9.58547e+304
0,17058,9.76494e+304
0,17059,1.07209e+305
0,17060,1.15673e+305
0,17061,1.26295e+305
0,17062,1.23921e+305
0,17063,1.34213e+305
0,17064,1.21735e+305
0,17065,1.21704e+305
0,17066,1.1999e+305
0,17067,1.2491e+305
0,17068,1.33185e+305
0,17069,1.40402e+305
0,17070,1.46698e+305
0,17071,1.32403e+305
0,17072,1.27787e+305
0,17073,1.35257e+305
0,17074,1.45554e+305
0,17075,1.40723e+305
0,17076,1.49228e+305
0,17077,1.42181e+305
0,17078,1.51426e+305
0,17079,1.60699e+305
0,17080,1.45721e+305
0,17081,1.52115e+305
0,17082,1.54901e+305
0,17083,1.46387e+305
0,17084,1.44683e+305
0,17085,1.32566e+305
0,17086,1.21249e+305
0,17087,1.30129e+305
0,17088,1.39364e+305
0,17089,1.52168e+305
0,17090,1.64033e+305
0,17091,1.6765e+305
0,17092,1.63014e+305
0,17093,1.74581e+305
0,17094,1.80455e+305
0,17095,1.80865e+305
0,17096,1.93573e+305
0,17097,2.01795e+305
0,17098,1.93658e+305
0,17099,1.95872e+305
0,17100,1.95882e+305
0,17101,1.91881e+305
0,17102,1.91888e+305
0,17103,2.0448e+305
0,17104,1.93294e+305
0,17105,1.98815e+305
0,17106,2.07089e+305
0,17107,2.26623e+305
0,17108,2.26564e+305
0,17109,2.24798e+305
0,17110,2.29841e+305
0,17111,2.22559e+305
0,17112,2.14333e+305
0,17113,2.30203e+305
0,17114,2.18466e+305
0,17115,2.16046e+305
0,17116,2.19599e+305
0,17117,2.10487e+305
0,17118,2.28056e+305
0,17119,2.17143e+305
0,17120,2.05696e+305
0,17121,2.25887e+305
0,17122,2.29959e+305
0,17123,2.08475e+305
0,17124,2.2559e+305
0,17125,2.05604e+305
0,17126,1.97076e+305
0,17127,1.83232e+305
0,17128,1.71636e+305
0,17129,1.77538e+305
0,17130,1.84812e+305
0,17131,1.78521e+305
0,17132,1.90069e+305
0,17133,1.93458e+305
0,17134,1.75802e+305
0,17135,1.70113e+305
0,17136,1.677e+305
0,17137,1.61304e+305
0,17138,1.45766e+305
0,17139,1.40264e+305
0,17140,1.32536e+305
0,17141,1.21341e+305
0,17142,1.24157e+305
0,17143,1.22367e+305
0,17144,1.19806e+305
0,17145,1.13822e+305
0,17146,1.19633e+305
0,17147,1.18899e+305
0,17148,1.28857e+305
0,17149,1.29796e+305
0,17150,1.379e+305
0,17151,1.4402e+305
0,17152,1.43664e+305
0,17153,1.55314e+305
0,17154,1.60207e+305
0,17155,1.70207e+305
0,17156,1.87117e+305
0,17157,2.01133e+305
0,17158,2.16216e+305
0,17159,2.20244e+305
0,17160,2.13034e+305
0,17161,2.04214e+305
0,17162,2.22585e+305
0,17163,2.03418e+305
0,17164,1.88715e+305
0,17165,2.07348e+305
0,17166,2.24731e+305
0,17167,2.03361e+305
0,17168,1.90795e+305
0,17169,1.82048e+305
0,17170,1.68008e+305
0,17171,1.84713e+305
0,17172,1.79162e+305
0,17173,1.74017e+305
0,17174,1.88928e+305
0,17175,1.85485e+305
0,17176,1.68667e+305
0,17177,1.63079e+305
0,17178,1.63564e+305
0,17179,1.48741e+305
0,17180,1.56765e+305
0,17181,1.53366e+305
0,17182,1.48317e+305
0,17183,1.54446e+305
0,17184,1.65353e+305
0,17185,1.71448e+305
0,17186,1.66286e+305
0,17187,1.79061e+305
0,17188,1.62668e+305
0,17189,1.60652e+305
0,17190,1.55953e+305
0,17191,1.64661e+305
0,17192,1.57585e+305
0,17193,1.45995e+305
0,17194,1.53965e+305
0,17195,1.66846e+305
0,17196,1.52689e+305
0,17197,1.49267e+305
0,17198,1.50133e+305
0,17199,1.3593e+305
0,17200,1.33506e+305
0,17201,1.21967e+305
0,17202,1.17444e+305
0,17203,1.15474e+305
0,17204,1.22697e+305
0,17205,1.23452e+305
0,17206,1.22938e+305
0,17207,1.15089e+305
0,17208,1.08567e+305
0,17209,1.17268e+305
0,17210,1.11057e+305
0,17211,1.1164e+305
0,17212,1.07167e+305
0,17213,1.07661e+305
0,17214,1.0077e+305
0,17215,9.14837e+304
0,17216,8.46551e+304
0,17217,9.0349e+304
0,17218,9.1958e+304
0,17219,8.96225e+304
0,17220,8.08268e+304
0,17221,7.43845e+304
0,17222,7.48849e+304
0,17223,8.16015e+304
0,17224,8.91113e+304
0,17225,9.6371e+304
0,17226,8.72052e+304
0,17227,8.79256e+304
0,17228,9.23449e+304
0,17229,8.70465e+304
0,17230,9.5209e+304
0,17231,8.84576e+304
0,17232,7.97734e+304
0,17233,7.31141e+304
0,17234,6.87405e+304
0,17235,7.10676e+304
0,17236,7.20851e+304
0,17237,6.99223e+304
0,17238,6.60902e+304
0,17239,6.35744e+304
0,17240,6.6165e+304
0,17241,6.9138e+304
0,17242,6.50114e+304
0,17243,6.57468e+304
0,17244,6.74463e+304
0,17245,6.36163e+304
0,17246,5.98158e+304
0,17247,6.21209e+304
0,17248,5.73398e+304
0,17249,5.43171e+304
0,17250,5.5737e+304
0,17251,5.72393e+304
0,17252,5.84646e+304
0,17253,6.24217e+304
0,17254,5.76065e+304
0,17255,5.90305e+304
0,17256,5.5809e+304
0,17257,5.2162e+304
0,17258,5.0243e+304
0,17259,5.04372e+304
0,17260,5.14416e+304
0,17261,4.65876e+304
0,17262,4.89027e+304
0,17263,4.50452e+304
0,17264,4.57879e+304
0,17265,4.54426e+304
0,17266,4.12018e+304
0,17267,4.31981e+304
0,17268,4.45101e+304
0,17269,4.05749e+304
0,17270,3.94366e+304
0,17271,3.64534e+304
0,17272,3.55383e+304
0,17273,3.38798e+304
0,17274,3.4343e+304
0,17275,3.31562e+304
0,17276,3.20873e+304
0,17277,3.36624e+304
0,17278,3.45356e+304
0,17279,3.5088e+304
0,17280,3.64687e+304
0,17281,3.68131e+304
0,17282,3.38242e+304
0,17283,3.11764e+304
0,17284,3.03351e+304
0,17285,2.74683e+304
0,17286,2.99649e+304
0,17287,3.20109e+304
0,17288,3.20948e+304
0,17289,3.34798e+304
0,17290,3.5234e+304
0,17291,3.55606e+304
0,17292,3.49829e+304
0,17293,3.68453e+304
0,17294,4.04551e+304
0,17295,3.70379e+304
0,17296,3.77563e+304
0,17297,3.73015e+304
0,17298,3.40349e+304
0,17299,3.23663e+304
0,17300,3.05323e+304
0,17301,3.3126e+304
0,17302,3.25778e+304
0,17303,3.42705e+304
0,17304,3.39003e+304
0,17305,3.17345e+304
0,17306,2.96097e+304
0,17307,3.06503e+304
0,17308,2.97741e+304
0,17309,3.24012e+304
0,17310,2.93872e+304
0,17311,3.03651e+304
0,17312,3.08021e+304
0,17313,3.21479e+304
0,17314,3.16155e+304
0,17315,3.3862e+304
0,17316,3.54034e+304
0,17317,3.59434e+304
0,17318,3.31705e+304
0,17319,3.00948e+304
0,17320,2.96745e+304
0,17321,3.011e+304
0,17322,2.98091e+304
0,17323,2.80129e+304
0,17324,2.86287e+304
0,17325,2.72892e+304
0,17326,3.00019e+304
0,17327,2.83876e+304
0,17328,2.70845e+304
0,17329,2.89367e+304
0,17330,3.01604e+304
0,17331,2.80188e+304
0,17332,2.62946e+304
0,17333,2.44736e+304
0,17334,2.46756e+304
0,17335,2.32234e+304
0,17336,2.33501e+304
0,17337,2.42098e+304
0,17338,2.52335e+304
0,17339,2.67905e+304
0,17340,2.65375e+304
0,17341,2.62241e+304
0,17342,2.53328e+304
0,17343,2.71605e+304
0,17344,2.64228e+304
0,17345,2.71659e+304
0,17346,2.52766e+304
0,17347,2.43054e+304
0,17348,2.6151e+304
0,17349,2.82647e+304
0,17350,2.60977e+304
0,17351,2.80744e+304
0,17352,2.91287e+304
0,17353,2.78894e+304
0,17354,2.6749e+304
0,17355,2.64653e+304
0,17356,2.75455e+304
