Day,Second,Value
0,6915,65.5006
0,6916,65.9964
0,6917,65.8478
0,6918,65.2492
0,6919,65.4433
0,6920,65.55
0,6921,65.1264
0,6922,65.0099
0,6923,65.345
0,6924,64.8807
0,6925,65.4236
0,6926,65.5872
0,6927,65.7239
0,6928,66.0622
0,6929,66.0646
0,6930,66.1742
0,6931,66.2677
0,6932,66.7158
0,6933,67.2074
0,6934,66.9898
0,6935,67.0185
0,6936,66.989
0,6937,66.8966
0,6938,65.9143
0,6939,65.806
0,6940,65.7756
0,6941,65.8983
0,6942,65.8596
0,6943,65.7123
0,6944,65.5547
0,6945,65.4495
0,6946,65.4921
0,6947,65.6689
0,6948,65.7861
0,6949,66.0377
0,6950,65.8647
0,6951,65.7366
0,6952,66.0933
0,6953,66.1524
0,6954,66.0378
0,6955,65.9298
0,6956,66.1052
0,6957,65.9778
0,6958,65.8193
0,6959,65.659
0,6960,65.3713
0,6961,64.8942
0,6962,64.312
0,6963,64.1564
0,6964,64.0459
0,6965,63.8456
0,6966,63.7886
0,6967,63.0991
0,6968,62.6699
0,6969,62.8261
0,6970,63.0941
0,6971,63.2883
0,6972,63.2591
0,6973,63.1345
0,6974,63.2932
0,6975,63.3367
0,6976,62.7225
0,6977,62.7862
0,6978,62.6802
0,6979,62.8404
0,6980,62.9542
0,6981,63.1008
0,6982,63.181
0,6983,63.5978
0,6984,63.4866
0,6985,63.1707
0,6986,62.9144
0,6987,62.8221
0,6988,62.5703
0,6989,62.4966
0,6990,62.7428
0,6991,62.6764
0,6992,62.5715
0,6993,62.397
0,6994,62.3059
0,6995,62.1936
0,6996,61.888
0,6997,61.7397
0,6998,61.7335
0,6999,61.3211
0,7000,61.4378
0,7001,61.6238
0,7002,61.5497
0,7003,61.894
0,7004,61.5698
0,7005,61.6376
0,7006,61.6632
0,7007,62.0357
0,7008,62.0648
0,7009,62.3345
0,7010,62.6291
0,7011,62.6291
0,7012,62.7163
0,7013,62.6648
0,7014,62.7646
0,7015,62.7647
0,7016,63.352
0,7017,63.2652
0,7018,62.9369
0,7019,63.0806
0,7020,63.021
0,7021,62.8646
0,7022,62.5255
0,7023,62.1534
0,7024,62.5962
0,7025,62.5085
0,7026,62.4829
0,7027,62.3835
0,7028,62.4042
0,7029,62.4444
0,7030,62.0882
0,7031,62.3499
0,7032,62.7781
0,7033,62.6076
0,7034,62.9991
0,7035,62.7698
0,7036,63.0197
0,7037,63.2514
0,7038,63.4574
0,7039,63.2819
0,7040,63.5983
0,7041,63.8478
0,7042,64.0085
0,7043,64.4198
0,7044,64.2088
0,7045,64.1788
0,7046,63.9509
0,7047,64.1442
0,7048,64.1624
0,7049,64.034
0,7050,64.0161
0,7051,64.5972
0,7052,64.3988
0,7053,64.801
0,7054,65.3143
0,7055,65.2005
0,7056,65.7287
0,7057,65.8373
0,7058,65.7134
0,7059,65.8851
0,7060,65.6402
0,7061,66.0341
0,7062,65.9655
0,7063,66.1597
0,7064,66.3166
0,7065,65.9512
0,7066,66.2548
0,7067,66.4321
0,7068,66.5249
0,7069,65.985
0,7070,66.0157
0,7071,66.0156
0,7072,65.8884
0,7073,65.6099
0,7074,65.8649
0,7075,65.5711
0,7076,65.7582
0,7077,65.9395
0,7078,65.6625
0,7079,65.2149
0,7080,64.9197
0,7081,65.089
0,7082,64.8098
0,7083,64.6937
0,7084,64.9533
0,7085,65.2345
0,7086,65.5062
0,7087,65.4405
0,7088,65.4179
0,7089,65.1911
0,7090,65.2985
0,7091,65.1598
0,7092,65.5658
0,7093,66.1906
0,7094,66.201
0,7095,66.4782
0,7096,67.0916
0,7097,66.8826
0,7098,66.5122
0,7099,66.3527
0,7100,66.6767
0,7101,66.9552
0,7102,67.1259
0,7103,66.8096
0,7104,67.5593
0,7105,68.2381
0,7106,68.301
0,7107,68.9161
0,7108,69.2636
0,7109,69.8623
0,7110,69.5335
0,7111,69.5231
0,7112,69.5872
0,7113,69.5749
0,7114,69.7182
0,7115,70.0272
0,7116,70.2852
0,7117,69.9966
0,7118,69.5144
0,7119,69.9912
0,7120,70.3224
0,7121,69.9172
0,7122,70.0605
0,7123,70.111
0,7124,70.5016
0,7125,70.7647
0,7126,70.9303
0,7127,71.0997
0,7128,71.0925
0,7129,70.7127
0,7130,70.8331
0,7131,70.8312
0,7132,71.0607
0,7133,70.9396
0,7134,70.6496
0,7135,71.1157
0,7136,70.7441
0,7137,70.711
0,7138,70.3855
0,7139,70.9003
0,7140,70.7972
0,7141,70.9584
0,7142,71.0181
0,7143,70.4172
0,7144,70.3562
0,7145,70.6951
0,7146,71.0631
0,7147,71.493
0,7148,71.3407
0,7149,71.2993
0,7150,71.3043
0,7151,71.6058
0,7152,71.6571
0,7153,71.7542
0,7154,71.5129
0,7155,70.9956
0,7156,70.9202
0,7157,70.9475
0,7158,70.6805
0,7159,71.1314
0,7160,70.6265
0,7161,70.0791
0,7162,69.8333
0,7163,69.8846
0,7164,69.8042
0,7165,69.998
0,7166,70.516
0,7167,70.7482
0,7168,70.3729
0,7169,70.0151
0,7170,69.7151
0,7171,69.7712
0,7172,69.8395
0,7173,69.9715
0,7174,70.03
0,7175,70.2473
0,7176,70.3626
0,7177,70.2558
0,7178,70.2421
0,7179,69.9798
0,7180,69.9101
0,7181,69.8987
0,7182,70.015
0,7183,69.65
0,7184,69.6707
0,7185,69.341
0,7186,69.7333
0,7187,69.876
0,7188,69.6951
0,7189,69.9747
0,7190,69.8089
0,7191,70.1422
0,7192,70.5325
0,7193,70.6666
0,7194,70.3574
0,7195,70.4071
0,7196,70.4542
0,7197,70.3538
0,7198,70.1829
0,7199,69.6542
0,7200,69.795
0,7201,69.2677
0,7202,69.6677
0,7203,69.974
0,7204,69.7335
0,7205,69.8552
0,7206,69.6562
0,7207,69.6277
0,7208,69.2028
0,7209,68.9468
0,7210,69.1699
0,7211,69.1663
0,7212,69.0367
0,7213,68.5626
0,7214,68.661
0,7215,69.0458
0,7216,69.3599
0,7217,69.43
0,7218,69.6535
0,7219,69.6437
0,7220,69.9397
0,7221,69.7326
0,7222,70.2121
0,7223,69.9477
0,7224,69.5683
0,7225,69.5382
0,7226,70.0231
0,7227,69.9496
0,7228,70.2613
0,7229,69.9561
0,7230,69.8114
0,7231,69.9744
0,7232,69.8507
0,7233,69.6058
0,7234,69.6064
0,7235,69.9053
0,7236,69.9634
0,7237,69.429
0,7238,69.5979
0,7239,69.3854
0,7240,69.1511
0,7241,69.1858
0,7242,68.5023
0,7243,68.9052
0,7244,68.9261
0,7245,68.8481
0,7246,69.2877
0,7247,68.9707
0,7248,69.0589
0,7249,69.0348
0,7250,68.7392
0,7251,68.5888
0,7252,68.6621
0,7253,68.3908
0,7254,68.5651
0,7255,68.9564
0,7256,68.6139
0,7257,68.5948
0,7258,68.6886
0,7259,68.9021
0,7260,68.8001
0,7261,68.7281
0,7262,68.5013
0,7263,68.4948
0,7264,68.65
0,7265,68.7062
0,7266,68.8325
0,7267,68.3916
0,7268,68.464
0,7269,68.3896
0,7270,68.2537
0,7271,68.4312
0,7272,68.7628
0,7273,68.7137
0,7274,68.3416
0,7275,68.6404
0,7276,68.7329
0,7277,68.482
0,7278,68.4658
0,7279,67.833
0,7280,67.6008
0,7281,67.491
0,7282,67.6286
0,7283,67.4328
0,7284,67.8181
0,7285,67.9601
0,7286,67.726
0,7287,67.7084
0,7288,68.1016
0,7289,67.4877
0,7290,67.6759
0,7291,67.7638
0,7292,67.979
0,7293,67.822
0,7294,67.6721
0,7295,67.7435
0,7296,67.975
0,7297,67.9146
0,7298,68.1994
0,7299,68.417
0,7300,68.3342
0,7301,68.0087
0,7302,68.0985
0,7303,68.3456
0,7304,68.2865
0,7305,68.3731
0,7306,68.4293
0,7307,68.8294
0,7308,69.0792
0,7309,69.4123
0,7310,69.4646
0,7311,69.6283
0,7312,69.6963
0,7313,70.2201
0,7314,70.0063
0,7315,70.0764
0,7316,69.8915
0,7317,69.9478
0,7318,70.0995
0,7319,69.9524
0,7320,69.717
0,7321,69.9563
0,7322,70.0431
0,7323,70.1483
0,7324,70.468
0,7325,70.2597
0,7326,69.8238
0,7327,69.3918
0,7328,69.8179
0,7329,70.0064
0,7330,69.8712
0,7331,70.2301
0,7332,70.0117
0,7333,70.381
0,7334,70.36
0,7335,70.1252
0,7336,70.0598
0,7337,70.4117
0,7338,70.2937
0,7339,70.476
0,7340,70.6482
0,7341,71.6037
0,7342,71.7625
0,7343,71.6321
0,7344,71.6665
0,7345,71.753
0,7346,71.5726
0,7347,71.6749
0,7348,71.3705
0,7349,71.5428
0,7350,71.6023
0,7351,71.6679
0,7352,72.1801
0,7353,72.3546
0,7354,72.3717
0,7355,72.7185
0,7356,72.9912
0,7357,72.7478
0,7358,72.0977
0,7359,72.5046
0,7360,72.0214
0,7361,71.7196
0,7362,71.6376
0,7363,71.1057
0,7364,70.9833
0,7365,71.374
0,7366,71.4923
0,7367,71.2806
0,7368,71.1005
0,7369,71.3257
0,7370,71.5438
0,7371,71.4924
0,7372,71.4347
0,7373,71.914
0,7374,72.133
0,7375,72.2615
0,7376,72.2666
0,7377,72.5554
0,7378,72.7922
0,7379,72.8089
0,7380,72.5901
0,7381,72.1796
0,7382,72.1334
0,7383,72.6677
0,7384,72.4943
0,7385,72.5218
0,7386,72.4067
0,7387,72.1051
0,7388,72.413
0,7389,73.0441
0,7390,73.1655
0,7391,73.1928
0,7392,72.5228
0,7393,72.7869
0,7394,72.5692
0,7395,72.1027
0,7396,72.2886
0,7397,72.3317
0,7398,72.5739
0,7399,72.9059
0,7400,72.9181
0,7401,73.798
0,7402,73.447
0,7403,73.3026
0,7404,73.1968
0,7405,73.4799
0,7406,73.205
0,7407,72.9338
0,7408,73.032
0,7409,72.9371
0,7410,72.9495
0,7411,72.8421
0,7412,72.8909
0,7413,73.2982
0,7414,73.1419
0,7415,73.1044
0,7416,72.7803
0,7417,73.1909
0,7418,72.8143
0,7419,72.8174
0,7420,72.1939
0,7421,72.3459
0,7422,71.9293
0,7423,72.3924
0,7424,72.5195
0,7425,72.5516
0,7426,72.5772
0,7427,72.6998
0,7428,72.6865
0,7429,73.0901
0,7430,73.039
0,7431,73.6918
0,7432,73.6804
0,7433,73.9743
0,7434,73.4664
0,7435,73.3432
0,7436,73.4971
0,7437,73.2969
0,7438,73.3371
0,7439,72.6925
0,7440,72.6815
0,7441,72.951
0,7442,73.3843
0,7443,73.9717
0,7444,73.7088
0,7445,73.6899
0,7446,73.2606
0,7447,73.2529
0,7448,73.2309
0,7449,72.8205
0,7450,72.8911
0,7451,72.6938
0,7452,72.1101
0,7453,72.3846
0,7454,72.2475
0,7455,72.3257
0,7456,72.6593
0,7457,72.8148
0,7458,72.5748
0,7459,72.5463
0,7460,72.3771
0,7461,72.3068
0,7462,72.177
0,7463,71.8006
0,7464,71.7206
0,7465,71.7647
0,7466,71.3971
0,7467,71.7054
0,7468,70.7613
0,7469,70.8901
0,7470,70.5973
0,7471,70.5969
0,7472,70.4917
0,7473,70.5645
0,7474,70.8452
0,7475,70.9073
0,7476,70.4736
0,7477,70.8809
0,7478,70.8378
0,7479,70.4341
0,7480,70.5791
0,7481,70.5982
0,7482,70.4323
0,7483,70.1362
0,7484,69.8083
0,7485,69.6269
0,7486,70.1449
0,7487,69.9816
0,7488,70.119
0,7489,70.0103
0,7490,70.2988
0,7491,70.3122
0,7492,69.704
0,7493,69.8353
0,7494,69.3424
0,7495,69.0834
0,7496,69.4782
0,7497,69.6768
0,7498,69.3237
0,7499,69.7121
0,7500,70.2503
0,7501,70.208
0,7502,69.5257
0,7503,69.1492
0,7504,68.9552
0,7505,69.1002
0,7506,68.8571
0,7507,68.7733
0,7508,68.4869
0,7509,68.7184
0,7510,68.6155
0,7511,68.4966
0,7512,68.4981
0,7513,68.6153
0,7514,68.3369
0,7515,68.4716
0,7516,68.2342
0,7517,68.1925
0,7518,67.9137
0,7519,67.9735
0,7520,68.1478
0,7521,68.4711
0,7522,67.8927
0,7523,67.8486
0,7524,68.0622
0,7525,68.1855
0,7526,68.6542
0,7527,68.7102
0,7528,68.7261
0,7529,68.4299
0,7530,68.4703
0,7531,68.168
0,7532,68.0497
0,7533,68.0109
0,7534,67.8166
0,7535,68.2786
0,7536,68.8797
0,7537,68.8638
0,7538,68.0578
0,7539,67.9689
0,7540,67.9516
0,7541,67.7232
0,7542,68.0437
0,7543,68.2016
0,7544,68.4014
0,7545,68.205
0,7546,68.1754
0,7547,68.3965
0,7548,68.23
0,7549,68.834
0,7550,68.7549
0,7551,68.8531
0,7552,68.6643
0,7553,68.9344
0,7554,68.8246
0,7555,68.5649
0,7556,68.0268
0,7557,67.2251
0,7558,67.2562
0,7559,66.975
0,7560,66.4609
0,7561,66.3066
0,7562,66.2516
0,7563,66.5114
0,7564,66.6354
0,7565,66.316
0,7566,65.8634
0,7567,65.6813
0,7568,65.6887
0,7569,65.5238
0,7570,65.9195
0,7571,66.1333
0,7572,66.1822
0,7573,65.7741
0,7574,66.0118
0,7575,65.9806
0,7576,66.1
0,7577,66.0848
0,7578,65.8874
0,7579,66.0219
0,7580,66.0856
0,7581,65.8878
0,7582,65.9577
0,7583,65.5938
0,7584,66.0898
0,7585,66.1964
0,7586,66.0891
0,7587,66.2013
0,7588,65.7233
0,7589,65.533
0,7590,65.4349
0,7591,65.4509
0,7592,65.8033
0,7593,66.1709
0,7594,65.8494
0,7595,65.8127
0,7596,65.9684
0,7597,66.06
0,7598,65.9308
0,7599,66.1107
0,7600,65.9197
0,7601,66.0607
0,7602,65.8324
0,7603,65.5725
0,7604,65.8806
0,7605,65.8652
0,7606,65.7714
0,7607,65.7208
0,7608,65.7248
0,7609,65.4643
0,7610,65.4913
0,7611,65.7869
0,7612,65.578
0,7613,65.324
0,7614,65.2986
0,7615,65.1004
0,7616,65.4967
0,7617,65.195
0,7618,65.226
0,7619,65.8411
0,7620,65.2121
0,7621,65.57
0,7622,65.5453
0,7623,65.7606
0,7624,65.9723
0,7625,66.0156
0,7626,65.8788
0,7627,65.653
0,7628,65.1659
0,7629,65.4459
0,7630,65.7995
0,7631,66.1255
0,7632,65.2216
0,7633,64.9963
0,7634,64.614
0,7635,64.3365
0,7636,64.4056
0,7637,64.5903
0,7638,64.2471
0,7639,63.9682
0,7640,63.9013
0,7641,63.9413
0,7642,63.7867
0,7643,63.6013
0,7644,63.6849
0,7645,63.7195
0,7646,63.7387
0,7647,64.0409
0,7648,64.4127
0,7649,64.9002
0,7650,64.9064
0,7651,65.0557
0,7652,65.0323
0,7653,65.3046
0,7654,65.1939
0,7655,65.4782
0,7656,65.4888
0,7657,66.0026
0,7658,65.8272
0,7659,65.942
0,7660,66.2757
0,7661,66.1751
0,7662,66.4239
0,7663,66.6888
0,7664,66.8758
0,7665,66.8547
0,7666,66.6504
0,7667,66.7817
0,7668,66.2729
0,7669,66.3413
0,7670,65.9198
0,7671,65.6946
0,7672,66.0242
0,7673,66.7638
0,7674,66.7426
0,7675,66.7834
0,7676,66.8286
0,7677,66.7784
0,7678,66.6168
0,7679,66.6423
0,7680,66.851
0,7681,66.7131
0,7682,67.26
0,7683,67.2805
0,7684,67.1773
0,7685,67.3372
0,7686,67.8848
0,7687,67.6136
0,7688,67.8874
0,7689,67.838
0,7690,67.6375
0,7691,67.9371
0,7692,67.98
0,7693,68.2465
0,7694,68.1174
0,7695,68.1701
0,7696,68.7091
0,7697,68.4732
0,7698,68.1876
0,7699,68.106
0,7700,68.3059
0,7701,68.2071
0,7702,68.1307
0,7703,67.7124
0,7704,68.1057
0,7705,68.0524
0,7706,68.3841
0,7707,68.445
0,7708,68.4896
0,7709,68.6588
0,7710,68.368
0,7711,68.2893
0,7712,68.375
0,7713,68.3705
0,7714,68.8977
0,7715,68.7768
0,7716,69.0042
0,7717,69.5259
0,7718,69.8148
0,7719,69.6551
0,7720,68.8927
0,7721,68.9884
0,7722,68.9298
0,7723,69.145
0,7724,69.3042
0,7725,69.3472
0,7726,69.1219
0,7727,68.9756
0,7728,68.9284
0,7729,69.2315
0,7730,69.0048
0,7731,69.0856
0,7732,69.1853
0,7733,69.1281
0,7734,68.861
0,7735,68.643
0,7736,68.3598
0,7737,67.9795
0,7738,68.3426
0,7739,68.3656
0,7740,68.5923
0,7741,68.3856
0,7742,68.3346
0,7743,67.9635
0,7744,67.4672
0,7745,67.6983
0,7746,67.5374
0,7747,66.9715
0,7748,67.1461
0,7749,66.5629
0,7750,67.1892
0,7751,67.5424
0,7752,67.6353
0,7753,67.1627
0,7754,67.6742
0,7755,67.8405
0,7756,68.2082
0,7757,68.2939
0,7758,68.4295
0,7759,68.5273
0,7760,68.7132
0,7761,68.8278
0,7762,68.9194
0,7763,68.7035
0,7764,69.0539
0,7765,69.2632
0,7766,69.4829
0,7767,69.3888
0,7768,69.2673
0,7769,69.1393
0,7770,69.1227
0,7771,69.4255
0,7772,69.8435
0,7773,69.6008
0,7774,69.8107
0,7775,69.8715
0,7776,70.0451
0,7777,70.2456
0,7778,69.9683
0,7779,69.3398
0,7780,69.5688
0,7781,69.8089
0,7782,70.0456
0,7783,69.7051
0,7784,69.7791
0,7785,69.798
0,7786,70.0931
0,7787,70.5403
0,7788,70.3592
0,7789,70.2733
0,7790,70.8208
0,7791,71.1335
0,7792,71.2182
0,7793,71.1426
0,7794,70.9606
0,7795,71.4363
0,7796,71.6782
0,7797,71.5761
0,7798,71.5883
0,7799,71.3293
0,7800,71.3897
0,7801,71.0496
0,7802,71.1012
0,7803,71.262
0,7804,71.2421
0,7805,70.9243
0,7806,70.7043
0,7807,71.2072
0,7808,71.0722
0,7809,70.9834
0,7810,71.1123
0,7811,71.114
0,7812,70.9729
0,7813,71.0064
0,7814,70.8518
0,7815,69.8631
0,7816,70.1349
0,7817,70.0934
0,7818,70.5084
0,7819,70.0163
0,7820,70.1468
0,7821,69.9219
0,7822,69.9047
0,7823,69.8886
0,7824,70.0804
0,7825,70.1464
0,7826,70.2644
0,7827,70.7168
0,7828,71.0456
0,7829,71.0782
0,7830,71.2658
0,7831,71.7931
0,7832,72.1265
0,7833,71.9376
0,7834,71.5784
0,7835,71.6917
0,7836,71.3727
0,7837,71.3986
0,7838,71.1456
0,7839,70.5465
0,7840,70.5681
0,7841,70.6006
0,7842,70.2397
0,7843,70.685
0,7844,71.0509
0,7845,71.0552
0,7846,70.7916
0,7847,70.6571
0,7848,70.5515
0,7849,70.6937
0,7850,70.4421
0,7851,70.5153
0,7852,70.6584
0,7853,70.4417
0,7854,69.9389
0,7855,70.0751
0,7856,70.3459
0,7857,70.4152
0,7858,70.5545
0,7859,70.7715
0,7860,70.7761
0,7861,70.8145
0,7862,70.8625
0,7863,70.6059
0,7864,70.8048
0,7865,71.0521
0,7866,71.1026
0,7867,71.0199
0,7868,70.6088
0,7869,69.9489
0,7870,69.9282
0,7871,70.099
0,7872,70.0395
0,7873,70.3167
0,7874,70.0467
0,7875,70.0833
0,7876,69.8854
0,7877,69.9625
0,7878,69.6952
0,7879,69.4557
0,7880,69.6343
0,7881,69.4702
0,7882,69.7162
0,7883,69.7488
0,7884,69.9274
0,7885,70.0394
0,7886,69.4091
0,7887,69.8111
0,7888,69.9983
0,7889,69.8723
0,7890,70.056
0,7891,70.0485
0,7892,70.1601
0,7893,70.5611
0,7894,70.4371
0,7895,70.8199
0,7896,70.4511
0,7897,70.9395
0,7898,70.7304
0,7899,70.9445
0,7900,71.2972
0,7901,71.2814
0,7902,71.5673
0,7903,71.3747
0,7904,71.4693
0,7905,72.0164
0,7906,71.6327
0,7907,72.0137
0,7908,71.7724
0,7909,71.3211
0,7910,71.1055
0,7911,70.5086
0,7912,70.5734
0,7913,71.0643
0,7914,71.2561
0,7915,71.1767
0,7916,71.3216
0,7917,71.3368
0,7918,71.2676
0,7919,71.7078
0,7920,71.8671
0,7921,71.2923
0,7922,70.7788
0,7923,70.6684
0,7924,70.8693
0,7925,70.5712
0,7926,70.5058
0,7927,70.7105
0,7928,70.9399
0,7929,71.094
0,7930,71.2595
0,7931,71.5879
0,7932,71.4061
0,7933,71.595
0,7934,71.268
0,7935,71.102
0,7936,71.026
0,7937,70.7949
0,7938,71.1405
0,7939,70.85
0,7940,70.5872
0,7941,71.2617
0,7942,71.1896
0,7943,71.4754
0,7944,71.1991
0,7945,71.1489
0,7946,71.3522
0,7947,71.7195
0,7948,71.8129
0,7949,72.1402
0,7950,72.239
0,7951,72.0822
0,7952,72.0157
0,7953,71.9197
0,7954,71.7424
0,7955,71.8284
0,7956,71.1689
0,7957,70.986
0,7958,70.673
0,7959,70.5415
0,7960,70.6371
0,7961,70.7306
0,7962,71.0774
0,7963,71.1045
0,7964,71.1138
0,7965,70.9568
0,7966,70.8932
0,7967,70.3337
0,7968,70.3712
0,7969,70.3753
0,7970,70.4845
0,7971,70.6735
0,7972,70.4898
0,7973,70.08
0,7974,70.1014
0,7975,69.6403
0,7976,69.8386
0,7977,70.1944
0,7978,70.6182
0,7979,70.9686
0,7980,70.5175
0,7981,70.8916
0,7982,70.7249
0,7983,70.7018
0,7984,70.9269
0,7985,71.1465
0,7986,71.4726
0,7987,71.6877
0,7988,72.072
0,7989,72.1392
0,7990,72.1253
0,7991,72.2427
0,7992,72.0852
0,7993,72.0646
0,7994,71.9522
0,7995,72.3556
0,7996,72.5914
0,7997,72.4783
0,7998,72.4772
0,7999,72.6439
0,8000,72.506
0,8001,72.5391
0,8002,72.3504
0,8003,72.3139
0,8004,72.2
0,8005,72.1091
0,8006,72.2847
0,8007,72.1355
0,8008,72.7755
0,8009,72.6634
0,8010,73.1259
0,8011,73.2879
0,8012,72.7701
0,8013,73.1006
0,8014,73.1609
0,8015,73.3011
0,8016,72.6745
0,8017,72.1373
0,8018,71.5456
0,8019,71.2333
0,8020,71.0271
0,8021,70.6643
0,8022,70.5596
0,8023,70.9443
0,8024,70.9438
0,8025,71.1883
0,8026,71.1918
0,8027,70.7611
0,8028,71.1879
0,8029,71.3991
0,8030,71.5631
0,8031,71.8507
0,8032,71.6651
0,8033,71.8882
0,8034,72.1362
0,8035,72.2125
0,8036,72.0929
0,8037,72.2926
0,8038,72.0171
0,8039,71.5702
0,8040,71.6993
0,8041,71.4386
0,8042,71.7497
0,8043,71.3072
0,8044,71.1833
0,8045,71.1812
0,8046,71.014
0,8047,71.257
0,8048,71.0145
0,8049,71.0702
0,8050,70.9415
0,8051,70.7563
0,8052,71.1921
0,8053,71.3484
0,8054,71.2998
0,8055,70.853
0,8056,70.6136
0,8057,71.2919
0,8058,70.6979
0,8059,70.8156
0,8060,70.8764
0,8061,70.8317
0,8062,71.3781
0,8063,71.6303
0,8064,71.6738
0,8065,71.6222
0,8066,72.554
0,8067,72.6
0,8068,72.9697
0,8069,72.5976
0,8070,72.7504
0,8071,73.0129
0,8072,72.8083
0,8073,73.1738
0,8074,73.3772
0,8075,72.9194
0,8076,72.9602
0,8077,72.8623
0,8078,73.3071
0,8079,73.3128
0,8080,73.3478
0,8081,73.1278
0,8082,73.3509
0,8083,72.8465
0,8084,73.2752
0,8085,73.0689
0,8086,73.1844
0,8087,73.5163
0,8088,73.5704
0,8089,73.8317
0,8090,73.9273
0,8091,74.0251
0,8092,73.9255
0,8093,74.2129
0,8094,74.2377
0,8095,74.8858
0,8096,75.174
0,8097,74.7869
0,8098,74.7369
0,8099,75.3148
0,8100,75.4531
0,8101,75.9552
0,8102,75.9435
0,8103,76.0441
0,8104,76.0505
0,8105,76.1561
0,8106,76.3919
0,8107,76.2767
0,8108,76.0583
0,8109,75.8788
0,8110,76.1009
0,8111,75.7903
0,8112,75.7419
0,8113,76.2002
0,8114,75.9855
0,8115,76.0841
0,8116,76.3097
0,8117,76.3729
0,8118,76.2005
0,8119,75.9594
0,8120,75.4832
0,8121,75.0137
0,8122,75.3901
0,8123,75.3004
0,8124,75.7194
0,8125,75.7554
0,8126,75.2309
0,8127,75.303
0,8128,75.1108
0,8129,74.93
0,8130,74.4854
0,8131,74.4532
0,8132,74.8544
0,8133,74.6405
0,8134,74.4729
0,8135,74.125
0,8136,74.0893
0,8137,74.2874
0,8138,74.0829
0,8139,74.4438
0,8140,74.7179
0,8141,75.0126
0,8142,75.1451
0,8143,74.789
0,8144,74.0642
0,8145,74.1372
0,8146,73.798
0,8147,73.7217
0,8148,73.1225
0,8149,73.4016
0,8150,73.866
0,8151,74.8292
0,8152,74.9368
0,8153,74.7473
0,8154,74.234
0,8155,74.2081
0,8156,74.3018
0,8157,74.1258
0,8158,74.1876
0,8159,74.2221
0,8160,74.2804
0,8161,74.4064
0,8162,73.9282
0,8163,74.173
0,8164,74.0447
0,8165,74.1281
0,8166,74.1994
0,8167,74.8091
0,8168,74.2302
0,8169,73.955
0,8170,73.7154
0,8171,74.0136
0,8172,73.7914
0,8173,73.8829
0,8174,73.7178
0,8175,73.7642
0,8176,73.3611
0,8177,72.8757
0,8178,73.0094
0,8179,73.0315
0,8180,72.707
0,8181,72.4379
0,8182,72.6515
0,8183,72.6219
0,8184,72.612
0,8185,73.5644
0,8186,73.3862
0,8187,73.4245
0,8188,73.5192
0,8189,73.2923
0,8190,73.3
0,8191,72.8439
0,8192,72.7287
0,8193,72.6041
0,8194,72.1733
0,8195,71.854
0,8196,72.1974
0,8197,71.7281
0,8198,70.778
0,8199,71.0647
0,8200,70.5663
0,8201,70.7649
0,8202,70.4562
0,8203,70.5673
0,8204,70.8916
0,8205,70.2989
0,8206,70.4811
0,8207,70.3498
0,8208,69.877
0,8209,69.7203
0,8210,69.9614
0,8211,70.1769
0,8212,70.4429
0,8213,70.6845
0,8214,70.9721
0,8215,71.2164
0,8216,71.1648
0,8217,71.3887
0,8218,71.3707
0,8219,71.7063
0,8220,71.8512
0,8221,72.0454
0,8222,72.4883
0,8223,71.9551
0,8224,72.1315
0,8225,71.8523
0,8226,71.503
0,8227,71.4412
0,8228,70.6823
0,8229,70.4742
0,8230,70.4421
0,8231,70.2451
0,8232,70.134
0,8233,69.9274
0,8234,69.9356
0,8235,69.722
0,8236,69.1808
0,8237,69.1051
0,8238,69.0833
0,8239,69.1432
0,8240,69.5263
0,8241,69.7933
0,8242,69.57
0,8243,69.6875
0,8244,69.473
0,8245,69.6576
0,8246,69.8244
0,8247,69.2359
0,8248,69.0021
0,8249,69.2076
0,8250,69.3375
0,8251,69.03
0,8252,68.8093
0,8253,68.915
0,8254,68.9254
0,8255,69.1908
0,8256,68.8401
0,8257,68.6255
0,8258,68.9479
0,8259,68.8769
0,8260,68.841
0,8261,69.096
0,8262,69.3535
0,8263,69.4493
0,8264,69.4325
0,8265,69.5695
0,8266,69.3116
0,8267,69.1424
0,8268,68.8286
0,8269,68.8333
0,8270,69.692
0,8271,69.6927
0,8272,69.8899
0,8273,70.3497
0,8274,70.7853
0,8275,70.4389
0,8276,70.7105
0,8277,70.8568
0,8278,71.0502
0,8279,71.3012
0,8280,71.1689
0,8281,71.5489
0,8282,71.2829
0,8283,71.3532
0,8284,71.3916
0,8285,71.1908
0,8286,71.2261
0,8287,71.5123
0,8288,72.1014
0,8289,71.9544
0,8290,72.3216
0,8291,72.1431
0,8292,72.3786
0,8293,71.5749
0,8294,71.5265
0,8295,71.2371
0,8296,70.9799
0,8297,71.5264
0,8298,71.4575
0,8299,71.789
0,8300,72.0696
0,8301,72.14
0,8302,72.1461
0,8303,72.3421
0,8304,72.4484
0,8305,72.457
0,8306,72.4081
0,8307,72.5596
0,8308,72.5635
0,8309,72.5187
0,8310,72.3242
0,8311,72.0799
0,8312,72.1583
0,8313,71.8114
0,8314,71.3754
0,8315,71.3126
0,8316,71.5678
0,8317,71.7907
0,8318,71.4038
0,8319,71.341
0,8320,71.0023
0,8321,71.2154
0,8322,71.0341
0,8323,71.0727
0,8324,71.3082
0,8325,71.4163
0,8326,71.2261
0,8327,71.2262
